Temperatura,Fluxo de calor,Temperatura,Fluxo de calor,Temperatura,Fluxo de calor,Temperatura,Fluxo de calor
º C,W/g,º C,W/g,º C,W/g,º C,W/g
20 ºC/min,20 ºC/min,15 ºC/min,15 ºC/min,10 ºC/min,10 ºC/min,5 ºC/min,5 ºC/min
"98,26641","-0,9252862","93,6818","-0,639271","89,12788","-0,3971248","85,319","-0,1906655"
"98,33418","-0,92231","93,73251","-0,6379452","89,16153","-0,3955885","85,33569","-0,1901262"
"98,40231","-0,9194421","93,78265","-0,636836","89,19549","-0,3943589","85,35259","-0,1895217"
"98,46866","-0,9163563","93,83379","-0,6356394","89,22959","-0,3931716","85,3696","-0,1888528"
"98,53694","-0,9132137","93,88348","-0,6344971","89,26242","-0,3920714","85,39494","-0,1878749"
"98,60414","-0,9100707","93,93355","-0,6331775","89,29699","-0,3907116","85,42084","-0,1869791"
"98,67292","-0,9068153","93,98526","-0,631844","89,33032","-0,3894177","85,43742","-0,1863711"
"98,74","-0,9036801","94,0361","-0,6304762","89,36511","-0,3879991","85,45469","-0,1857195"
"98,80746","-0,9007144","94,08528","-0,629206","89,39862","-0,3866953","85,47079","-0,1850796"
"98,87508","-0,8976606","94,13691","-0,6276787","89,43186","-0,3855468","85,48756","-0,1845289"
"98,94282","-0,8943816","94,18692","-0,6260857","89,46544","-0,3843","85,51274","-0,1836041"
"99,01086","-0,8911842","94,23828","-0,6244864","89,49958","-0,3828277","85,53868","-0,1825642"
"99,07843","-0,8879784","94,28797","-0,6231888","89,53368","-0,3814206","85,55561","-0,1819722"
"99,14569","-0,8848828","94,3379","-0,6218585","89,56806","-0,379993","85,57274","-0,181314"
"99,21361","-0,8817111","94,38879","-0,620401","89,60088","-0,3786886","85,58962","-0,180617"
"99,28136","-0,878603","94,4392","-0,6184972","89,63465","-0,3775276","85,60664","-0,1800175"
"99,34894","-0,8751403","94,48962","-0,617105","89,66936","-0,3760687","85,62244","-0,1794481"
"99,41759","-0,8715894","94,54032","-0,6157451","89,70254","-0,3746555","85,64819","-0,1785623"
"99,4854","-0,8683084","94,5909","-0,614188","89,737","-0,3733713","85,67312","-0,1775244"
"99,55245","-0,8647772","94,64184","-0,6126351","89,77084","-0,3718087","85,69035","-0,176866"
"99,62056","-0,8614875","94,69251","-0,6108616","89,80424","-0,3704522","85,70772","-0,1762189"
"99,68818","-0,8580256","94,74265","-0,6091694","89,83847","-0,3687728","85,7241","-0,1756125"
"99,75662","-0,8545597","94,79341","-0,6075578","89,87261","-0,3674426","85,74152","-0,1750414"
"99,82394","-0,8513039","94,84303","-0,6059623","89,90622","-0,3661544","85,76609","-0,1741067"
"99,89163","-0,8482634","94,89325","-0,6043871","89,93995","-0,3647314","85,79145","-0,1730037"
"99,959","-0,8450218","94,94412","-0,6027359","89,97345","-0,3632788","85,80835","-0,1723356"
"100,0267","-0,841663","94,99422","-0,6009868","90,00774","-0,3619641","85,82524","-0,171728"
"100,0947","-0,838124","95,04553","-0,5994082","90,04137","-0,3605852","85,84249","-0,1711263"
"100,1625","-0,834898","95,09603","-0,5976915","90,07405","-0,359224","85,85941","-0,1704406"
"100,2298","-0,831551","95,14666","-0,5959437","90,10882","-0,3579744","85,88408","-0,1693519"
"100,2983","-0,8282775","95,19701","-0,5941974","90,14265","-0,3565479","85,90969","-0,1683794"
"100,3655","-0,8251494","95,24755","-0,5923609","90,17611","-0,3551302","85,92668","-0,1677066"
"100,4332","-0,8217625","95,29793","-0,5906137","90,21019","-0,353806","85,94274","-0,1670775"
"100,501","-0,818312","95,34852","-0,5889947","90,24374","-0,3524437","85,95968","-0,1664274"
"100,5692","-0,8150478","95,39975","-0,5873989","90,27734","-0,3510824","85,97644","-0,1658202"
"100,6365","-0,8117484","95,45004","-0,5852456","90,31149","-0,349692","86,00194","-0,1647461"
"100,7041","-0,8084098","95,50166","-0,5835118","90,34514","-0,3483581","86,02782","-0,1636366"
"100,7714","-0,8050854","95,55155","-0,5816592","90,37832","-0,346887","86,04419","-0,1628904"
"100,8392","-0,8017587","95,60181","-0,5799524","90,4136","-0,3455492","86,06134","-0,1622722"
"100,9075","-0,7985938","95,65293","-0,5781094","90,44669","-0,3443348","86,0782","-0,161667"
"100,9746","-0,7953424","95,70342","-0,576319","90,48125","-0,3428956","86,09545","-0,1610767"
"101,0424","-0,7923572","95,75352","-0,5745613","90,51416","-0,341454","86,12091","-0,1600603"
"101,1104","-0,7893618","95,80441","-0,5729532","90,54781","-0,3401045","86,14639","-0,1591524"
"101,1786","-0,7860298","95,85546","-0,5712792","90,58231","-0,3387337","86,16334","-0,1585904"
"101,2462","-0,7832981","95,90507","-0,5696826","90,617","-0,3372891","86,17968","-0,1580562"
"101,3134","-0,7805642","95,95566","-0,5678216","90,65069","-0,3360764","86,19659","-0,1575378"
"101,3804","-0,7777642","96,00712","-0,5661783","90,68353","-0,3346509","86,21342","-0,1569631"
"101,4484","-0,7747597","96,05647","-0,5644336","90,71859","-0,3331556","86,23824","-0,1560386"
"101,5162","-0,7717401","96,10746","-0,5626678","90,7515","-0,3317146","86,2641","-0,1552003"
"101,5836","-0,7690118","96,15801","-0,5611796","90,78464","-0,3303025","86,2813","-0,1545154"
"101,651","-0,7662951","96,20892","-0,5592813","90,81841","-0,3289918","86,29734","-0,1538842"
"101,719","-0,7634884","96,25941","-0,5574626","90,85266","-0,3274705","86,31421","-0,1532696"
"101,7872","-0,7604745","96,31082","-0,5556651","90,88668","-0,3260465","86,33082","-0,1526226"
"101,8554","-0,7577862","96,36139","-0,5539298","90,9204","-0,3244728","86,34778","-0,1519896"
"101,9221","-0,7552801","96,41172","-0,5520952","90,95488","-0,3229563","86,37391","-0,1509796"
"101,9892","-0,7530506","96,46262","-0,5502605","90,98804","-0,3217584","86,3992","-0,1499202"
"102,0564","-0,7511816","96,51234","-0,5486122","91,02343","-0,3203027","86,41593","-0,1493246"
"102,1243","-0,7494238","96,56311","-0,5466609","91,05563","-0,3184963","86,43306","-0,1487231"
"102,1914","-0,747321","96,61356","-0,5450728","91,09049","-0,3171582","86,45014","-0,1480917"
"102,2583","-0,7454006","96,66478","-0,5433448","91,12414","-0,3157764","86,46642","-0,147405"
"102,3263","-0,7431972","96,71547","-0,5414436","91,15836","-0,3144632","86,49126","-0,1465541"
"102,3936","-0,7410961","96,76695","-0,53949","91,19234","-0,3131384","86,51718","-0,14568"
"102,4614","-0,7385087","96,81656","-0,5377868","91,2259","-0,3118296","86,53429","-0,1450624"
"102,5284","-0,7362308","96,86703","-0,5359163","91,25976","-0,3104912","86,55087","-0,1444088"
"102,5958","-0,734164","96,91848","-0,534184","91,29331","-0,3092378","86,56672","-0,1437339"
"102,6628","-0,732054","96,96851","-0,5322861","91,32708","-0,3080666","86,58416","-0,1430464"
"102,7304","-0,7296813","97,01925","-0,530367","91,36082","-0,3066906","86,60962","-0,1421454"
"102,7982","-0,7274296","97,06898","-0,5287313","91,39491","-0,305407","86,63465","-0,1411437"
"102,8656","-0,7251838","97,12042","-0,527059","91,42844","-0,3040676","86,65156","-0,1404318"
"102,932","-0,7227016","97,17101","-0,5249994","91,46209","-0,3025918","86,66828","-0,1398218"
103,"-0,7205581","97,2217","-0,5233831","91,49645","-0,3013772","86,68562","-0,1392583"
"103,0671","-0,7181332","97,273","-0,5216522","91,52992","-0,3000003","86,70209","-0,1386375"
"103,1347","-0,7157081","97,32316","-0,5197498","91,56398","-0,2987286","86,72792","-0,1376852"
"103,202","-0,7132459","97,37368","-0,5180144","91,59688","-0,297253","86,75262","-0,1367096"
"103,2691","-0,7112474","97,42366","-0,5162481","91,63175","-0,2958764","86,7692","-0,1361348"
"103,3361","-0,708758","97,4748","-0,5143552","91,6658","-0,2946901","86,78687","-0,1354892"
"103,4042","-0,7068907","97,52559","-0,5124156","91,69908","-0,2934091","86,80269","-0,1348229"
"103,4706","-0,704758","97,57589","-0,510748","91,73224","-0,2921472","86,81981","-0,1341553"
"103,5392","-0,7024718","97,62688","-0,5088724","91,76714","-0,290611","86,84575","-0,1332328"
"103,6065","-0,7002856","97,67731","-0,5069888","91,80048","-0,2894625","86,87078","-0,1323291"
"103,6733","-0,6980704","97,72696","-0,5051634","91,83458","-0,288295","86,8883","-0,1317944"
"103,741","-0,6960688","97,77826","-0,5032584","91,86738","-0,2869265","86,90478","-0,1312258"
"103,8093","-0,6939892","97,8286","-0,5015942","91,90145","-0,2854082","86,92141","-0,1306656"
"103,8762","-0,6918886","97,87911","-0,4999728","91,93574","-0,2841294","86,93882","-0,1300577"
"103,9438","-0,6900099","97,92981","-0,4985187","91,97","-0,2829014","86,96402","-0,1290705"
"104,0112","-0,6881452","97,98066","-0,4968661","92,00372","-0,28173","86,98882","-0,1280451"
"104,0783","-0,6865411","98,03105","-0,4951529","92,03744","-0,2806002","87,0065","-0,1273994"
"104,1457","-0,6847831","98,08088","-0,4935778","92,07012","-0,2791584","87,0228","-0,1267493"
"104,2126","-0,6831705","98,13142","-0,492135","92,10436","-0,2778229","87,03995","-0,1261077"
"104,28","-0,6816588","98,18212","-0,490443","92,13861","-0,2763535","87,05656","-0,1254226"
"104,3466","-0,6800562","98,23231","-0,48879","92,17266","-0,2752325","87,07366","-0,1248304"
"104,4144","-0,6786079","98,28362","-0,4872204","92,20581","-0,2741064","87,09878","-0,1239884"
"104,482","-0,6770198","98,33359","-0,4857656","92,2395","-0,272875","87,12431","-0,1231989"
"104,5488","-0,675378","98,3847","-0,4840206","92,27406","-0,2715971","87,14137","-0,1226444"
"104,6158","-0,6739516","98,43511","-0,4825792","92,30766","-0,270222","87,158","-0,1221175"
"104,6834","-0,6724145","98,48562","-0,4810425","92,34098","-0,269065","87,17518","-0,1215783"
"104,7502","-0,6711708","98,53598","-0,4793578","92,37542","-0,2678038","87,19097","-0,1210049"
"104,8179","-0,670097","98,58626","-0,4777854","92,40899","-0,2665872","87,21637","-0,120076"
"104,8841","-0,6688122","98,63722","-0,4761994","92,44257","-0,2653788","87,24184","-0,1192095"
"104,9519","-0,6673016","98,6883","-0,4747402","92,47616","-0,2640766","87,25838","-0,1186603"
"105,0196","-0,6661968","98,73847","-0,4732847","92,50974","-0,2629424","87,27597","-0,1181359"
"105,0865","-0,6650608","98,78911","-0,4719766","92,54431","-0,2618174","87,29324","-0,1176078"
"105,1537","-0,6638884","98,83947","-0,4706589","92,57746","-0,2607554","87,31007","-0,1170549"
"105,2207","-0,662782","98,88994","-0,4690213","92,61168","-0,259701","87,3346","-0,116249"
"105,2885","-0,661788","98,94024","-0,4677621","92,64562","-0,2586664","87,35978","-0,1154618"
"105,3547","-0,6606721","98,99079","-0,4662447","92,67938","-0,2575344","87,37655","-0,1149116"
"105,4218","-0,6595204","99,0414","-0,4648299","92,71297","-0,2565188","87,39328","-0,1143425"
"105,4886","-0,6586805","99,09156","-0,463536","92,74732","-0,2554049","87,41016","-0,1137964"
"105,5564","-0,6575953","99,14126","-0,4620614","92,78103","-0,2543554","87,42675","-0,1133099"
"105,623","-0,6565566","99,19239","-0,46054","92,8143","-0,2532748","87,45274","-0,1124967"
"105,6899","-0,6556194","99,24649","-0,4590616","92,84762","-0,2522095","87,47766","-0,1116512"
"105,7571","-0,6546009","99,29384","-0,4577167","92,88178","-0,2512308","87,49391","-0,1110924"
"105,8241","-0,653597","99,34376","-0,4564137","92,91485","-0,2501821","87,51151","-0,1105113"
"105,8911","-0,6527957","99,39536","-0,4551489","92,94843","-0,249107","87,52918","-0,1099596"
"105,9582","-0,6516651","99,44497","-0,453653","92,98288","-0,2478949","87,5455","-0,1094228"
"106,0252","-0,6508298","99,49629","-0,4521426","93,01691","-0,2467784","87,57055","-0,1085462"
"106,0921","-0,6497228","99,5463","-0,4507946","93,04974","-0,2459238","87,59608","-0,1077575"
"106,1588","-0,6488671","99,59641","-0,4496787","93,08335","-0,2449244","87,61242","-0,1072715"
"106,2252","-0,6480508","99,64687","-0,4482316","93,11709","-0,2439854","87,6289","-0,1067703"
"106,2923","-0,6474195","99,69738","-0,4468967","93,1513","-0,2430217","87,64636","-0,1062508"
"106,3588","-0,6466734","99,74781","-0,445538","93,185","-0,2418338","87,66295","-0,1057978"
"106,4262","-0,6459545","99,79798","-0,44407","93,21801","-0,2407539","87,68811","-0,1050769"
"106,493","-0,6453443","99,84832","-0,4428621","93,25259","-0,2398168","87,71363","-0,1042954"
"106,56","-0,644847","99,89868","-0,4416307","93,28603","-0,2387934","87,72915","-0,1037373"
"106,6262","-0,6443485","99,94894","-0,4405852","93,31957","-0,237784","87,74753","-0,103147"
"106,6944","-0,6438312","99,99934","-0,439441","93,35358","-0,2367092","87,76464","-0,1026474"
"106,7602","-0,643338","100,0501","-0,438354","93,38738","-0,2357477","87,78075","-0,1021424"
"106,828","-0,642988","100,1008","-0,4374922","93,42022","-0,234845","87,79751","-0,1016447"
"106,8944","-0,6426074","100,1509","-0,4364442","93,45426","-0,2339429","87,8234","-0,1008535"
"106,9617","-0,6423","100,2013","-0,435459","93,488","-0,2329381","87,8484","-0,1000756"
"107,0274","-0,6420488","100,2515","-0,4343424","93,52168","-0,2319081","87,86549","-0,09954291"
"107,0954","-0,6418092","100,3016","-0,4331386","93,55561","-0,231","87,8815","-0,09902011"
"107,1624","-0,6416285","100,3529","-0,4321708","93,58871","-0,2300743","87,89881","-0,09852921"
"107,2286","-0,6415338","100,403","-0,4311626","93,62269","-0,2291756","87,91543","-0,09797059"
"107,2962","-0,6414656","100,4527","-0,4303066","93,65656","-0,2281921","87,94072","-0,0971855"
"107,3623","-0,6414154","100,5037","-0,4294094","93,69003","-0,2271565","87,96632","-0,09644153"
"107,4294","-0,6413977","100,5539","-0,4284576","93,72428","-0,2262389","87,98266","-0,09596949"
"107,4954","-0,6413808","100,6045","-0,427353","93,75724","-0,2253809","87,99975","-0,09546915"
"107,5619","-0,6413699","100,6543","-0,4263507","93,79088","-0,2244811","88,01707","-0,09498094"
"107,6294","-0,6414043","100,7061","-0,425534","93,82501","-0,2235014","88,03406","-0,09454843"
"107,6962","-0,6415168","100,7556","-0,4245627","93,85821","-0,2225428","88,05958","-0,09388465"
"107,7633","-0,6416313","100,8052","-0,4236311","93,89228","-0,2217306","88,0841","-0,09312324"
"107,8296","-0,6417622","100,8559","-0,4227387","93,92499","-0,2209834","88,10113","-0,09270074"
"107,8955","-0,6418912","100,906","-0,4218271","93,95972","-0,2201362","88,11798","-0,09231608"
"107,9632","-0,6419952","100,9561","-0,4209318","93,99301","-0,2191221","88,13405","-0,09181231"
"108,0296","-0,6420786","101,0069","-0,4201586","94,02644","-0,2183056","88,15062","-0,09139686"
"108,096","-0,6421585","101,0564","-0,4193289","94,06075","-0,2176439","88,17626","-0,09081587"
"108,1631","-0,6422413","101,1071","-0,4184918","94,09425","-0,2170104","88,20191","-0,09021272"
"108,2303","-0,6423334","101,1576","-0,4177371","94,12801","-0,2163108","88,21782","-0,08976625"
"108,2959","-0,6424374","101,2079","-0,4168568","94,162","-0,2155451","88,23516","-0,08934394"
"108,3627","-0,642575","101,2579","-0,4161114","94,19532","-0,2147961","88,25144","-0,08889212"
"108,4299","-0,6427336","101,3084","-0,4153544","94,22914","-0,2140728","88,26772","-0,08850414"
"108,4957","-0,642904","101,3586","-0,4146313","94,26274","-0,2133688","88,29386","-0,08788672"
"108,5635","-0,6430824","101,4087","-0,4138155","94,29632","-0,2127703","88,31886","-0,08722001"
"108,6298","-0,6432653","101,4591","-0,4129465","94,32934","-0,2120084","88,33631","-0,08679137"
"108,6964","-0,6434632","101,5089","-0,412164","94,36301","-0,2112297","88,35298","-0,08642678"
"108,7624","-0,6436624","101,5595","-0,4114626","94,39655","-0,210532","88,36954","-0,08606281"
"108,8289","-0,6438513","101,6098","-0,4106282","94,43025","-0,209874","88,38699","-0,08572238"
"108,8958","-0,6440497","101,6604","-0,4098662","94,46335","-0,2093763","88,41202","-0,08513399"
"108,962","-0,6442616","101,7105","-0,4093294","94,49764","-0,2087662","88,43668","-0,08450688"
"109,0288","-0,6444812","101,7606","-0,4087494","94,53072","-0,2080345","88,45429","-0,08409759"
"109,0954","-0,6447646","101,8115","-0,4081208","94,56465","-0,207225","88,47101","-0,08374399"
"109,1619","-0,6451299","101,8611","-0,4073754","94,59796","-0,2064842","88,48719","-0,08338348"
"109,2282","-0,6455616","101,9111","-0,4066455","94,63026","-0,2058037","88,50411","-0,0829935"
"109,2953","-0,6462071","101,9616","-0,4060031","94,6653","-0,2050934","88,52091","-0,0825705"
"109,3614","-0,646929","102,0116","-0,4053153","94,69962","-0,2044113","88,54688","-0,0820107"
"109,428","-0,6476775","102,0612","-0,4046692","94,73284","-0,2036599","88,57201","-0,08136028"
"109,4942","-0,64856","102,1124","-0,4041272","94,76671","-0,2029965","88,58829","-0,08096436"
"109,5613","-0,6495391","102,1618","-0,4036114","94,79972","-0,202431","88,60541","-0,08058094"
"109,6274","-0,650611","102,2124","-0,4031135","94,83386","-0,2018842","88,62168","-0,08022011"
"109,6936","-0,6517266","102,2621","-0,4027002","94,8658","-0,2012222","88,63964","-0,07986674"
"109,7605","-0,6528199","102,3135","-0,4022921","94,90036","-0,2005015","88,66426","-0,0792885"
"109,8274","-0,6539511","102,3632","-0,4019278","94,93366","-0,1998692","88,68862","-0,07867399"
"109,8931","-0,6550818","102,4129","-0,4015544","94,96675","-0,1992591","88,70658","-0,07825425"
"109,9596","-0,6563354","102,4631","-0,4012019","95,00101","-0,1986121","88,72313","-0,07788324"
"110,0262","-0,6575341","102,5136","-0,4008694","95,03541","-0,1980331","88,73968","-0,07746753"
"110,0922","-0,6588739","102,5641","-0,4005656","95,06844","-0,197422","88,75614","-0,0770409"
"110,1584","-0,660171","102,6136","-0,4002376","95,1018","-0,196706","88,78081","-0,076482"
"110,225","-0,6614719","102,6638","-0,3998748","95,13468","-0,1961306","88,8067","-0,07595126"
"110,2916","-0,6628134","102,7141","-0,3996338","95,16882","-0,1955026","88,82314","-0,07556897"
"110,3576","-0,6641431","102,764","-0,3994056","95,20228","-0,1947746","88,83993","-0,075163"
"110,4243","-0,6653924","102,8142","-0,3991959","95,2359","-0,1940892","88,85692","-0,07477805"
"110,4909","-0,6666653","102,8643","-0,3989675","95,26886","-0,1933978","88,87349","-0,07438184"
"110,5569","-0,6680605","102,9141","-0,398729","95,30306","-0,1928227","88,89895","-0,07387493"
"110,6241","-0,6696941","102,9652","-0,3985058","95,33656","-0,1922756","88,9238","-0,07334585"
"110,6894","-0,6713386","103,0147","-0,3982775","95,37025","-0,1917651","88,94086","-0,07299158"
"110,7566","-0,6729984","103,0656","-0,3980618","95,40356","-0,1912744","88,95785","-0,0726603"
"110,8232","-0,6744071","103,1148","-0,3978965","95,43731","-0,1908184","88,97392","-0,07229232"
"110,8891","-0,6758935","103,1655","-0,3977085","95,47041","-0,1904179","88,99061","-0,0719425"
"110,9551","-0,6775326","103,2156","-0,3975073","95,50472","-0,1899923","89,01626","-0,0714093"
"111,0222","-0,6790222","103,2649","-0,3973433","95,53775","-0,1896327","89,0422","-0,07096586"
"111,0878","-0,6805696","103,3156","-0,3971963","95,57132","-0,1893091","89,0582","-0,07071081"
"111,1543","-0,6820015","103,3654","-0,3970726","95,6047","-0,1889929","89,07434","-0,07042095"
"111,221","-0,6834247","103,4157","-0,3969606","95,63785","-0,1886438","89,09203","-0,07010741"
"111,2875","-0,684729","103,4656","-0,3968582","95,67106","-0,1883256","89,10907","-0,06982525"
"111,3532","-0,686314","103,5155","-0,3967578","95,70458","-0,1879257","89,13426","-0,06944505"
"111,4197","-0,6878594","103,5656","-0,3966644","95,73856","-0,1875151","89,15924","-0,06907939"
